00GE               20171120                                                                                   
0601GEB5N       20180101006755005000020000 0500000000003022   
0601GEB5N       20180101006775005000020000 0500000000003025   
0601GEB5N       20180101006795005000020000 0500000000003028   
0601GEB5N       20180101006815005000020000 0500000000003030   
0601GEB5N       20180101006835005000020000 0500000000003033   
0601GEB5N       20180101006855005000020000 0500000000003036   
0601GEB5N       20180101006875005000020000 0500000000003038   
0601GEB5N       20180101006895005000020000 0500000000003041   
0601GEB5N       20180101006915005000020000 0500000000003043   
0601GEB5N       20180101006935005000020000 0500000000003046   
0601GEB5N       20180101006955005000020000 0500000000003049   
0601GEB5N       20180101006975005000020000 0500000000003051   
0601GEB5N       20180101006995005000020000 0500000000003054   
0601GEB5N       20180101007015005000020000 0500000000003056   
0601GEB5N       20180101007035005000020000 0500000000003059   
0601GEB5N       20180101007055005000020000 0500000000003062   
0601GEB5N       20180101007075005000020000 0500000000003065   
0601GEB5N       20180101007095005000020000 0500000000003068   
0601GEB5N       20180101007115005000020000 0500000000003071   
0601GEB5N       20180101007135005000020000 0500000000003074   
0601GEB5N       20180101007155005000020000 0500000000003077   
0601GEB5N       20180101007175005000020000 0500000000003079   
0601GEB5N       20180101007195005000020000 0500000000003082   
0601GEB5N       20180101007215005000020000 0500000000003085   
0601GEB5N       20180101007235005000020000 0500000000003088   
0601GEB5N       20180101007255005000020000 0500000000003091   
0601GEB5N       20180101007275005000020000 0500000000003094   
0601GEB5N       20180101007295005000020000 0500000000003097   
0601GEB5N       20180101007315005000020000 0500000000003099   
0601GEB5N       20180101007335005000020000 0500000000003102   
0601GEB5N       20180101007355005000020000 0500000000003105   
0601GEB5N       20180101007375005000020000 0500000000003108   
0601GEB5N       20180101007395005000020000 0500000000003111   
0601GEB5N       20180101007415005000020000 0500000000003113   
0601GEB5N       20180101007435005000020000 0500000000003116   
0601GEB5N       20180101007455005000020000 0500000000003119   
0601GEB5N       20180101007475005000020000 0500000000003121   
0601GEB5N       20180101007495005000020000 0500000000003124   
0601GEB5N       20180101007515005000020000 0500000000003127   
0601GEB5N       20180101007535005000020000 0500000000003129   
0601GEB5N       20180101007555005000020000 0500000000003132   
0601GEB5N       20180101007575005000020000 0500000000003135   
0601GEB5N       20180101007595005000020000 0500000000003137   
0601GEB5N       20180101007615005000020000 0500000000003140   
0601GEB5N       20180101007635005000020000 0500000000003142   
0601GEB5N       20180101007655005000020000 0500000000003145   
0601GEB5N       20180101007675005000020000 0500000000003147   
0601GEB5N       20180101007695005000020000 0500000000003150   
0601GEB5N       20180101007715005000020000 0500000000003152   
0601GEB5N       20180101007735005000020000 0500000000003155   
0601GEB5N       20180101007755005000020000 0500000000003157   
0601GEB5N       20180101007775005000020000 0500000000003160   
0601GEB5N       20180101007795005000020000 0500000000003162   
0601GEB5N       20180101007815005000020000 0500000000003165   
0601GEB5N       20180101007835005000020000 0500000000003167   
0601GEB5N       20180101007855005000020000 0500000000003170   
0601GEB5N       20180101007875005000020000 0500000000003172   
0601GEB5N       20180101007895005000020000 0500000000003174   
0601GEB5N       20180101007915005000020000 0500000000003177   
0601GEB5N       20180101007935005000020000 0500000000003179   
0601GEB5N       20180101007955005000020000 0500000000003182   
0601GEB5N       20180101007975005000020000 0500000000003185   
0601GEB5N       20180101007995005000020000 0500000000003187   
0601GEB5N       20180101008015005000020000 0500000000003190   
0601GEB5N       20180101008035005000020000 0500000000003192   
0601GEB5N       20180101008055005000020000 0500000000003195   
0601GEB5N       20180101008075005000020000 0500000000003197   
0601GEB5N       20180101008095005000020000 0500000000003200   
0601GEB5N       20180101008115005000020000 0500000000003202   
0601GEB5N       20180101008135005000020000 0500000000003204   
0601GEB5N       20180101008155005000020000 0500000000003207   
0601GEB5N       20180101008175005000020000 0500000000003209   
0601GEB5N       20180101008195005000020000 0500000000003212   
0601GEB5N       20180101008215005000020000 0500000000003214   
0601GEB5N       20180101008235005000020000 0500000000003217   
0601GEB5N       20180101008255005000020000 0500000000003219   
0601GEB5N       20180101008275005000020000 0500000000003221   
0601GEB5N       20180101008295005000020000 0500000000003224   
0601GEB5N       20180101008315005999999999 0500000000003226   
0601GEB0Y       20180101000000000000400000 0000000000000000   
0601GEB0Y       20180101000400005000005000 0000000000000006   
0601GEB0Y       20180101000405005000005000 0000000000000007   
0601GEB0Y       20180101000410005000005000 0000000000000007   
0601GEB0Y       20180101000415005000005000 0000000000000008   
0601GEB0Y       20180101000420005000005000 0000000000000009   
0601GEB0Y       20180101000425005000005000 0000000000000010   
0601GEB0Y       20180101000430005000005000 0000000000000011   
0601GEB0Y       20180101000435005000005000 0000000000000012   
0601GEB0Y       20180101000440005000005000 0000000000000013   
0601GEB0Y       20180101000445005000005000 0000000000000013   
0601GEB0Y       20180101000450005000005000 0000000000000014   
0601GEB0Y       20180101000455005000005000 0000000000000024   
0601GEB0Y       20180101000460005000005000 0000000000000038   
0601GEB0Y       20180101000465005000005000 0000000000000051   
0601GEB0Y       20180101000470005000005000 0000000000000064   
0601GEB0Y       20180101000475005000005000 0000000000000076   
0601GEB0Y       20180101000480005000005000 0000000000000089   
0601GEB0Y       20180101000485005000005000 0000000000000101   
0601GEB0Y       20180101000490005000005000 0000000000000112   
0601GEB0Y       20180101000495005000005000 0000000000000124   
0601GEB0Y       20180101000500005000005000 0000000000000135   
0601GEB0Y       20180101000505005000005000 0000000000000146   
0601GEB0Y       20180101000510005000005000 0000000000000157   
0601GEB0Y       20180101000515005000005000 0000000000000168   
0601GEB0Y       20180101000520005000005000 0000000000000178   
0601GEB0Y       20180101000525005000005000 0000000000000189   
0601GEB0Y       20180101000530005000005000 0000000000000201   
0601GEB0Y       20180101000535005000005000 0000000000000212   
0601GEB0Y       20180101000540005000005000 0000000000000223   
0601GEB0Y       20180101000545005000005000 0000000000000234   
0601GEB0Y       20180101000550005000005000 0000000000000245   
0601GEB0Y       20180101000555005000005000 0000000000000256   
0601GEB0Y       20180101000560005000005000 0000000000000267   
0601GEB0Y       20180101000565005000005000 0000000000000278   
0601GEB0Y       20180101000570005000005000 0000000000000289   
0601GEB0Y       20180101000575005000005000 0000000000000300   
0601GEB0Y       20180101000580005000005000 0000000000000312   
0601GEB0Y       20180101000585005000005000 0000000000000323   
0601GEB0Y       20180101000590005000005000 0000000000000333   
0601GEB0Y       20180101000595005000005000 0000000000000344   
0601GEB0Y       20180101000600005000005000 0000000000000354   
0601GEB0Y       20180101000605005000005000 0000000000000365   
0601GEB0Y       20180101000610005000005000 0000000000000377   
0601GEB0Y       20180101000615005000005000 0000000000000389   
0601GEB0Y       20180101000620005000005000 0000000000000401   
0601GEB0Y       20180101000625005000005000 0000000000000412   
0601GEB0Y       20180101000630005000005000 0000000000000424   
0601GEB0Y       20180101000635005000005000 0000000000000435   
0601GEB0Y       20180101000640005000005000 0000000000000446   
0601GEB0Y       20180101000645005000005000 0000000000000457   
0601GEB0Y       20180101000650005000005000 0000000000000468   
0601GEB0Y       20180101000655005000005000 0000000000000480   
0601GEB0Y       20180101000660005000005000 0000000000000491   
0601GEB0Y       20180101000665005000005000 0000000000000503   
0601GEB0Y       20180101000670005000005000 0000000000000514   
0601GEB0Y       20180101000675005000005000 0000000000000525   
0601GEB0Y       20180101000680005000005000 0000000000000536   
0601GEB0Y       20180101000685005000005000 0000000000000547   
0601GEB0Y       20180101000690005000005000 0000000000000558   
0601GEB0Y       20180101000695005000005000 0000000000000569   
0601GEB0Y       20180101000700005000005000 0000000000000579   
0601GEB0Y       20180101000705005000005000 0000000000000590   
0601GEB0Y       20180101000710005000005000 0000000000000600   
0601GEB0Y       20180101000715005000005000 0000000000000611   
0601GEB0Y       20180101000720005000005000 0000000000000621   
0601GEB0Y       20180101000725005000005000 0000000000000631   
0601GEB0Y       20180101000730005000005000 0000000000000641   
0601GEB0Y       20180101000735005000005000 0000000000000650   
0601GEB0Y       20180101000740005000005000 0000000000000660   
0601GEB0Y       20180101000745005000005000 0000000000000669   
0601GEB0Y       20180101000750005000005000 0000000000000680   
0601GEB0Y       20180101000755005000005000 0000000000000690   
0601GEB0Y       20180101000760005000005000 0000000000000700   
0601GEB0Y       20180101000765005000005000 0000000000000710   
0601GEB0Y       20180101000770005000005000 0000000000000720   
0601GEB0Y       20180101000775005000005000 0000000000000730   
0601GEB0Y       20180101000780005000005000 0000000000000739   
0601GEB0Y       20180101000785005000005000 0000000000000749   
0601GEB0Y       20180101000790005000005000 0000000000000758   
0601GEB0Y       20180101000795005000005000 0000000000000767   
0601GEB0Y       20180101000800005000005000 0000000000000776   
0601GEB0Y       20180101000805005000005000 0000000000000785   
0601GEB0Y       20180101000810005000005000 0000000000000794   
0601GEB0Y       20180101000815005000005000 0000000000000803   
0601GEB0Y       20180101000820005000005000 0000000000000812   
0601GEB0Y       20180101000825005000005000 0000000000000820   
0601GEB0Y       20180101000830005000005000 0000000000000829   
