00AR               20171221                                                                                   
0601ARB0N       20180101001875100000005000 0000034420001833   
0601ARB0N       20180101001880100000005000 0000034560001836   
0601ARB0N       20180101001885100000005000 0000034700001839   
0601ARB0N       20180101001890100000005000 0000034870001843   
0601ARB0N       20180101001895100000005000 0000035010001845   
0601ARB0N       20180101001900100000005000 0000035150001848   
0601ARB0N       20180101001905100000005000 0000035320001852   
0601ARB0N       20180101001910100000005000 0000035460001854   
0601ARB0N       20180101001915100000005000 0000035600001857   
0601ARB0N       20180101001920100000005000 0000035770001861   
0601ARB0N       20180101001925100000005000 0000035910001863   
0601ARB0N       20180101001930100000005000 0000036050001866   
0601ARB0N       20180101001935100000005000 0000036220001870   
0601ARB0N       20180101001940100000005000 0000036360001872   
0601ARB0N       20180101001945100000005000 0000036510001874   
0601ARB0N       20180101001950100000005000 0000036670001878   
0601ARB0N       20180101001955100000005000 0000036810001881   
0601ARB0N       20180101001960100000005000 0000036960001883   
0601ARB0N       20180101001965100000005000 0000037120001887   
0601ARB0N       20180101001970100000005000 0000037270001889   
0601ARB0N       20180101001975100000005000 0000037410001892   
0601ARB0N       20180101001980100000005000 0000037580001895   
0601ARB0N       20180101001985100000005000 0000037720001898   
0601ARB0N       20180101001990100000005000 0000037860001900   
0601ARB0N       20180101001995100000005000 0000038030001904   
0601ARB0N       20180101002000100000005000 0000038170001906   
0601ARB0N       20180101002005100000005000 0000038310001908   
0601ARB0N       20180101002010100000005000 0000038480001912   
0601ARB0N       20180101002015100000005000 0000038620001914   
0601ARB0N       20180101002020100000005000 0000038760001916   
0601ARB0N       20180101002025100000005000 0000038930001920   
0601ARB0N       20180101002030100000005000 0000039070001922   
0601ARB0N       20180101002035100000005000 0000039210001924   
0601ARB0N       20180101002040100000005000 0000039380001928   
0601ARB0N       20180101002045100000005000 0000039520001930   
0601ARB0N       20180101002050100000005000 0000039660001932   
0601ARB0N       20180101002055100000005000 0000039830001936   
0601ARB0N       20180101002060100000005000 0000039970001938   
0601ARB0N       20180101002065100000005000 0000040110001940   
0601ARB0N       20180101002070100000005000 0000040280001943   
0601ARB0N       20180101002075100000005000 0000040420001946   
0601ARB0N       20180101002080100000005000 0000040560001948   
0601ARB0N       20180101002085100000005000 0000040730001951   
0601ARB0N       20180101002090100000005000 0000040870001953   
0601ARB0N       20180101002095100000005000 0000041010001955   
0601ARB0N       20180101002100100000005000 0000041180001959   
0601ARB0N       20180101002105100000005000 0000041320001961   
0601ARB0N       20180101002110100000005000 0000041460001963   
0601ARB0N       20180101002115100000005000 0000041630001966   
0601ARB0N       20180101002120100000005000 0000041770001968   
0601ARB0N       20180101002125100000005000 0000041910001970   
0601ARB0N       20180101002130100000005000 0000042080001973   
0601ARB0N       20180101002135100000005000 0000042220001975   
0601ARB0N       20180101002140100000005000 0000042360001977   
0601ARB0N       20180101002145100000005000 0000042530001981   
0601ARB0N       20180101002150100000005000 0000042670001982   
0601ARB0N       20180101002155100000005000 0000042810001984   
0601ARB0N       20180101002160100000005000 0000042980001988   
0601ARB0N       20180101002165100000005000 0000043120001990   
0601ARB0N       20180101002170100000005000 0000043260001991   
0601ARB0N       20180101002175100000005000 0000043430001995   
0601ARB0N       20180101002180100000005000 0000043570001996   
0601ARB0N       20180101002185100000005000 0000043710001998   
0601ARB0N       20180101002190100000005000 0000043880002002   
0601ARB0N       20180101002195100000005000 0000044020002003   
0601ARB0N       20180101002200100000005000 0000044160002005   
0601ARB0N       20180101002205100000005000 0000044330002008   
0601ARB0N       20180101002210100000005000 0000044470002010   
0601ARB0N       20180101002215100000005000 0000044620002012   
0601ARB0N       20180101002220100000005000 0000044780002015   
0601ARB0N       20180101002225100000005000 0000044930002017   
0601ARB0N       20180101002230100000005000 0000045070002019   
0601ARB0N       20180101002235100000005000 0000045230002022   
0601ARB0N       20180101002240100000005000 0000045380002023   
0601ARB0N       20180101002245100000005000 0000045520002025   
0601ARB0N       20180101002250100000005000 0000045690002028   
0601ARB0N       20180101002255100000005000 0000045830002030   
0601ARB0N       20180101002260100000005000 0000045970002032   
0601ARB0N       20180101002265100000005000 0000046140002035   
0601ARB0N       20180101002270100000005000 0000046280002036   
0601ARB0N       20180101002275100000005000 0000046420002038   
0601ARB0N       20180101002280100000005000 0000046590002041   
0601ARB0N       20180101002285100000005000 0000046730002043   
0601ARB0N       20180101002290100000005000 0000046870002044   
0601ARB0N       20180101002295100000005000 0000047040002047   
0601ARB0N       20180101002300100000005000 0000047180002049   
0601ARB0N       20180101002305100000005000 0000047320002051   
0601ARB0N       20180101002310100000005000 0000047490002054   
0601ARB0N       20180101002315100000005000 0000047630002055   
0601ARB0N       20180101002320100000005000 0000047770002057   
0601ARB0N       20180101002325100000005000 0000047940002060   
0601ARB0N       20180101002330100000005000 0000048080002061   
0601ARB0N       20180101002335100000005000 0000048220002063   
0601ARB0N       20180101002340100000005000 0000048390002066   
0601ARB0N       20180101002345100000005000 0000048530002067   
0601ARB0N       20180101002350100000005000 0000048670002069   
0601ARB0N       20180101002355100000005000 0000048840002072   
0601ARB0N       20180101002360100000005000 0000048980002073   
0601ARB0N       20180101002365100000005000 0000049120002075   
0601ARB0N       20180101002370100000005000 0000049260002076   
0601ARB0N       20180101002375100000005000 0000049430002079   
0601ARB0N       20180101002380100000005000 0000049570002081   
0601ARB0N       20180101002385100000005000 0000049710002082   
0601ARB0N       20180101002390100000005000 0000049880002085   
0601ARB0N       20180101002395100000005000 0000050020002086   
0601ARB0N       20180101002400100000005000 0000050160002088   
0601ARB0N       20180101002405100000005000 0000050330002091   
0601ARB0N       20180101002410100000005000 0000050470002092   
0601ARB0N       20180101002415100000005000 0000050610002094   
0601ARB0N       20180101002420100000005000 0000050780002096   
0601ARB0N       20180101002425100000005000 0000050920002098   
0601ARB0N       20180101002430100000005000 0000051060002099   
0601ARB0N       20180101002435100000005000 0000051230002102   
0601ARB0N       20180101002440100000005000 0000051370002103   
0601ARB0N       20180101002445100000005000 0000051510002105   
0601ARB0N       20180101002450100000005000 0000051680002107   
0601ARB0N       20180101002455100000005000 0000051820002109   
0601ARB0N       20180101002460100000005000 0000051970002110   
0601ARB0N       20180101002465100000005000 0000052130002113   
0601ARB0N       20180101002470100000005000 0000052280002114   
0601ARB0N       20180101002475100000005000 0000052420002116   
0601ARB0N       20180101002480100000005000 0000052580002118   
0601ARB0N       20180101002485100000005000 0000052730002120   
0601ARB0N       20180101002490100000005000 0000052870002121   
0601ARB0N       20180101002495100000005000 0000053040002124   
0601ARB0N       20180101002500100000500000 0000060610002204   
0601ARB0N       20180101003000100000500000 0000075620002327   
0601ARB0N       20180101003500100000500000 0000090660002418   
0601ARB0N       20180101004000100000500000 0000104940002469   
0601ARB0N       20180101004500100000500000 0000119000002505   
0601ARB1N       20180101000000100000115000 0100000030000026   
0601ARB1N       20180101000115100000005000 0100000030000026   
0601ARB1N       20180101000120100000005000 0100000030000024   
0601ARB1N       20180101000125100000005000 0100000030000024   
0601ARB1N       20180101000130100000005000 0100000030000023   
0601ARB1N       20180101000135100000005000 0100000030000022   
0601ARB1N       20180101000140100000005000 0100000030000021   
0601ARB1N       20180101000145100000005000 0100000030000020   
0601ARB1N       20180101000150100000005000 0100000030000020   
0601ARB1N       20180101000155100000005000 0100000030000019   
0601ARB1N       20180101000160100000005000 0100000030000018   
0601ARB1N       20180101000165100000005000 0100000030000018   
0601ARB1N       20180101000170100000005000 0100000030000017   
0601ARB1N       20180101000175100000005000 0100000030000017   
0601ARB1N       20180101000180100000005000 0100000030000016   
0601ARB1N       20180101000185100000005000 0100000030000016   
0601ARB1N       20180101000190100000005000 0100000030000016   
0601ARB1N       20180101000195100000005000 0100000030000015   
0601ARB1N       20180101000200100000005000 0100000030000015   
0601ARB1N       20180101000205100000005000 0100000030000014   
0601ARB1N       20180101000210100000005000 0100000030000014   
0601ARB1N       20180101000215100000005000 0100000030000014   
0601ARB1N       20180101000220100000005000 0100000030000013   
0601ARB1N       20180101000225100000005000 0100000030000013   
0601ARB1N       20180101000230100000005000 0100000030000013   
0601ARB1N       20180101000235100000005000 0100000030000013   
0601ARB1N       20180101000240100000005000 0100000030000012   
0601ARB1N       20180101000245100000005000 0100000030000012   
0601ARB1N       20180101000250100000005000 0100000030000012   
0601ARB1N       20180101000255100000005000 0100000030000012   
0601ARB1N       20180101000260100000005000 0100000030000011   
0601ARB1N       20180101000265100000005000 0100000030000011   
0601ARB1N       20180101000270100000005000 0100000030000011   
0601ARB1N       20180101000275100000005000 0100000030000011   
0601ARB1N       20180101000280100000005000 0100000030000011   
0601ARB1N       20180101000285100000005000 0100000030000010   
0601ARB1N       20180101000290100000005000 0100000030000010   
0601ARB1N       20180101000295100000005000 0100000030000010   
0601ARB1N       20180101000300100000005000 0100000040000014   
0601ARB1N       20180101000305100000005000 0100000060000019   
0601ARB1N       20180101000310100000005000 0100000080000027   
0601ARB1N       20180101000315100000005000 0100000110000035   
0601ARB1N       20180101000320100000005000 0100000140000044   
