00VD               20170904                                                                                   
0601VDA7N       20180101000820100000005000 0700000000000245   
0601VDA7N       20180101000825100000005000 0700000000000250   
0601VDA7N       20180101000830100000005000 0700000000000259   
0601VDA7N       20180101000835100000005000 0700000000000267   
0601VDA7N       20180101000840100000005000 0700000000000273   
0601VDA7N       20180101000845100000005000 0700000000000280   
0601VDA7N       20180101000850100000005000 0700000000000289   
0601VDA7N       20180101000855100000005000 0700000000000294   
0601VDA7N       20180101000860100000005000 0700000000000302   
0601VDA7N       20180101000865100000005000 0700000000000309   
0601VDA7N       20180101000870100000005000 0700000000000315   
0601VDA7N       20180101000875100000005000 0700000000000322   
0601VDA7N       20180101000880100000005000 0700000000000331   
0601VDA7N       20180101000885100000005000 0700000000000338   
0601VDA7N       20180101000890100000005000 0700000000000343   
0601VDA7N       20180101000895100000005000 0700000000000351   
0601VDA7N       20180101000900100000005000 0700000000000357   
0601VDA7N       20180101000905100000005000 0700000000000362   
0601VDA7N       20180101000910100000005000 0700000000000369   
0601VDA7N       20180101000915100000005000 0700000000000376   
0601VDA7N       20180101000920100000005000 0700000000000382   
0601VDA7N       20180101000925100000005000 0700000000000390   
0601VDA7N       20180101000930100000005000 0700000000000399   
0601VDA7N       20180101000935100000005000 0700000000000405   
0601VDA7N       20180101000940100000005000 0700000000000412   
0601VDA7N       20180101000945100000005000 0700000000000421   
0601VDA7N       20180101000950100000005000 0700000000000426   
0601VDA7N       20180101000955100000005000 0700000000000434   
0601VDA7N       20180101000960100000005000 0700000000000441   
0601VDA7N       20180101000965100000005000 0700000000000448   
0601VDA7N       20180101000970100000005000 0700000000000456   
0601VDA7N       20180101000975100000005000 0700000000000464   
0601VDA7N       20180101000980100000005000 0700000000000470   
0601VDA7N       20180101000985100000005000 0700000000000479   
0601VDA7N       20180101000990100000005000 0700000000000486   
0601VDA7N       20180101000995100000005000 0700000000000493   
0601VDA7N       20180101001000100000005000 0700000000000500   
0601VDA7N       20180101001005100000005000 0700000000000508   
0601VDA7N       20180101001010100000005000 0700000000000514   
0601VDA7N       20180101001015100000005000 0700000000000524   
0601VDA7N       20180101001020100000005000 0700000000000534   
0601VDA7N       20180101001025100000005000 0700000000000543   
0601VDA7N       20180101001030100000005000 0700000000000550   
0601VDA7N       20180101001035100000005000 0700000000000558   
0601VDA7N       20180101001040100000005000 0700000000000566   
0601VDA7N       20180101001045100000005000 0700000000000572   
0601VDA7N       20180101001050100000005000 0700000000000582   
0601VDA7N       20180101001055100000005000 0700000000000590   
0601VDA7N       20180101001060100000005000 0700000000000597   
0601VDA7N       20180101001065100000005000 0700000000000605   
0601VDA7N       20180101001070100000005000 0700000000000613   
0601VDA7N       20180101001075100000005000 0700000000000623   
0601VDA7N       20180101001080100000005000 0700000000000629   
0601VDA7N       20180101001085100000005000 0700000000000636   
0601VDA7N       20180101001090100000005000 0700000000000644   
0601VDA7N       20180101001095100000005000 0700000000000650   
0601VDA7N       20180101001100100000005000 0700000000000658   
0601VDA7N       20180101001105100000005000 0700000000000667   
0601VDA7N       20180101001110100000005000 0700000000000675   
0601VDA7N       20180101001115100000005000 0700000000000681   
0601VDA7N       20180101001120100000005000 0700000000000689   
0601VDA7N       20180101001125100000005000 0700000000000698   
0601VDA7N       20180101001130100000005000 0700000000000705   
0601VDA7N       20180101001135100000005000 0700000000000710   
0601VDA7N       20180101001140100000005000 0700000000000720   
0601VDA7N       20180101001145100000005000 0700000000000726   
0601VDA7N       20180101001150100000005000 0700000000000733   
0601VDA7N       20180101001155100000005000 0700000000000742   
0601VDA7N       20180101001160100000005000 0700000000000747   
0601VDA7N       20180101001165100000005000 0700000000000754   
0601VDA7N       20180101001170100000005000 0700000000000763   
0601VDA7N       20180101001175100000005000 0700000000000769   
0601VDA7N       20180101001180100000005000 0700000000000775   
0601VDA7N       20180101001185100000005000 0700000000000783   
0601VDA7N       20180101001190100000005000 0700000000000789   
0601VDA7N       20180101001195100000005000 0700000000000796   
0601VDA7N       20180101001200100000005000 0700000000000804   
0601VDA7N       20180101001205100000005000 0700000000000809   
0601VDA7N       20180101001210100000005000 0700000000000816   
0601VDA7N       20180101001215100000005000 0700000000000824   
0601VDA7N       20180101001220100000005000 0700000000000829   
0601VDA7N       20180101001225100000005000 0700000000000834   
0601VDA7N       20180101001230100000005000 0700000000000842   
0601VDA7N       20180101001235100000005000 0700000000000848   
0601VDA7N       20180101001240100000005000 0700000000000855   
0601VDA7N       20180101001245100000005000 0700000000000863   
0601VDA7N       20180101001250100000005000 0700000000000868   
0601VDA7N       20180101001255100000005000 0700000000000876   
0601VDA7N       20180101001260100000005000 0700000000000885   
0601VDA7N       20180101001265100000005000 0700000000000892   
0601VDA7N       20180101001270100000005000 0700000000000898   
0601VDA7N       20180101001275100000005000 0700000000000908   
0601VDA7N       20180101001280100000005000 0700000000000915   
0601VDA7N       20180101001285100000005000 0700000000000924   
0601VDA7N       20180101001290100000005000 0700000000000933   
0601VDA7N       20180101001295100000005000 0700000000000938   
0601VDA7N       20180101001300100000005000 0700000000000946   
0601VDA7N       20180101001305100000005000 0700000000000951   
0601VDA7N       20180101001310100000005000 0700000000000954   
0601VDA7N       20180101001315100000005000 0700000000000959   
0601VDA7N       20180101001320100000005000 0700000000000966   
0601VDA7N       20180101001325100000005000 0700000000000970   
0601VDA7N       20180101001330100000005000 0700000000000974   
0601VDA7N       20180101001335100000005000 0700000000000981   
0601VDA7N       20180101001340100000005000 0700000000000985   
0601VDA7N       20180101001345100000005000 0700000000000989   
0601VDA7N       20180101001350100000005000 0700000000000994   
0601VDA7N       20180101001355100000005000 0700000000000999   
0601VDA7N       20180101001360100000005000 0700000000001003   
0601VDA7N       20180101001365100000005000 0700000000001008   
0601VDA7N       20180101001370100000005000 0700000000001012   
0601VDA7N       20180101001375100000005000 0700000000001017   
0601VDA7N       20180101001380100000005000 0700000000001024   
0601VDA7N       20180101001385100000005000 0700000000001027   
0601VDA7N       20180101001390100000005000 0700000000001031   
0601VDA7N       20180101001395100000005000 0700000000001036   
0601VDA7N       20180101001400100000005000 0700000000001041   
0601VDA7N       20180101001405100000005000 0700000000001045   
0601VDA7N       20180101001410100000005000 0700000000001050   
0601VDA7N       20180101001415100000005000 0700000000001053   
0601VDA7N       20180101001420100000005000 0700000000001057   
0601VDA7N       20180101001425100000005000 0700000000001062   
0601VDA7N       20180101001430100000005000 0700000000001067   
0601VDA7N       20180101001435100000005000 0700000000001070   
0601VDA7N       20180101001440100000005000 0700000000001076   
0601VDA7N       20180101001445100000005000 0700000000001080   
0601VDA7N       20180101001450100000005000 0700000000001083   
0601VDA7N       20180101001455100000005000 0700000000001088   
0601VDA7N       20180101001460100000005000 0700000000001091   
0601VDA7N       20180101001465100000005000 0700000000001096   
0601VDA7N       20180101001470100000005000 0700000000001100   
0601VDA7N       20180101001475100000005000 0700000000001104   
0601VDA7N       20180101001480100000005000 0700000000001106   
0601VDA7N       20180101001485100000005000 0700000000001113   
0601VDA7N       20180101001490100000005000 0700000000001116   
0601VDA7N       20180101001495100000005000 0700000000001119   
0601VDA7N       20180101001500100000005000 0700000000001123   
0601VDA7N       20180101001505100000005000 0700000000001129   
0601VDA7N       20180101001510100000005000 0700000000001131   
0601VDA7N       20180101001515100000005000 0700000000001136   
0601VDA7N       20180101001520100000005000 0700000000001138   
0601VDA7N       20180101001525100000005000 0700000000001143   
0601VDA7N       20180101001530100000005000 0700000000001147   
0601VDA7N       20180101001535100000005000 0700000000001150   
0601VDA7N       20180101001540100000005000 0700000000001152   
0601VDA7N       20180101001545100000005000 0700000000001159   
0601VDA7N       20180101001550100000005000 0700000000001161   
0601VDA7N       20180101001555100000005000 0700000000001164   
0601VDA7N       20180101001560100000005000 0700000000001167   
0601VDA7N       20180101001565100000005000 0700000000001174   
0601VDA7N       20180101001570100000005000 0700000000001177   
0601VDA7N       20180101001575100000005000 0700000000001181   
0601VDA7N       20180101001580100000005000 0700000000001185   
0601VDA7N       20180101001585100000005000 0700000000001190   
0601VDA7N       20180101001590100000005000 0700000000001194   
0601VDA7N       20180101001595100000005000 0700000000001198   
0601VDA7N       20180101001600100000005000 0700000000001202   
0601VDA7N       20180101001605100000005000 0700000000001204   
0601VDA7N       20180101001610100000005000 0700000000001211   
0601VDA7N       20180101001615100000005000 0700000000001213   
0601VDA7N       20180101001620100000005000 0700000000001217   
0601VDA7N       20180101001625100000005000 0700000000001222   
0601VDA7N       20180101001630100000005000 0700000000001226   
0601VDA7N       20180101001635100000005000 0700000000001228   
0601VDA7N       20180101001640100000005000 0700000000001234   
0601VDA7N       20180101001645100000005000 0700000000001236   
0601VDA7N       20180101001650100000005000 0700000000001241   
