00GE               20161120                                                                                   
0601GEB2N       20170101006155005000020000 0200000000003129   
0601GEB2N       20170101006175005000020000 0200000000003132   
0601GEB2N       20170101006195005000020000 0200000000003135   
0601GEB2N       20170101006215005000020000 0200000000003137   
0601GEB2N       20170101006235005000020000 0200000000003140   
0601GEB2N       20170101006255005000020000 0200000000003143   
0601GEB2N       20170101006275005000020000 0200000000003145   
0601GEB2N       20170101006295005000020000 0200000000003148   
0601GEB2N       20170101006315005000020000 0200000000003150   
0601GEB2N       20170101006335005000020000 0200000000003153   
0601GEB2N       20170101006355005000020000 0200000000003155   
0601GEB2N       20170101006375005000020000 0200000000003158   
0601GEB2N       20170101006395005000020000 0200000000003160   
0601GEB2N       20170101006415005000020000 0200000000003162   
0601GEB2N       20170101006435005000020000 0200000000003165   
0601GEB2N       20170101006455005000020000 0200000000003167   
0601GEB2N       20170101006475005000020000 0200000000003170   
0601GEB2N       20170101006495005000020000 0200000000003172   
0601GEB2N       20170101006515005000020000 0200000000003175   
0601GEB2N       20170101006535005000020000 0200000000003177   
0601GEB2N       20170101006555005000020000 0200000000003179   
0601GEB2N       20170101006575005000020000 0200000000003182   
0601GEB2N       20170101006595005000020000 0200000000003184   
0601GEB2N       20170101006615005000020000 0200000000003186   
0601GEB2N       20170101006635005000020000 0200000000003189   
0601GEB2N       20170101006655005000020000 0200000000003191   
0601GEB2N       20170101006675005000020000 0200000000003193   
0601GEB2N       20170101006695005000020000 0200000000003195   
0601GEB2N       20170101006715005000020000 0200000000003198   
0601GEB2N       20170101006735005000020000 0200000000003200   
0601GEB2N       20170101006755005000020000 0200000000003202   
0601GEB2N       20170101006775005000020000 0200000000003204   
0601GEB2N       20170101006795005000020000 0200000000003206   
0601GEB2N       20170101006815005000020000 0200000000003209   
0601GEB2N       20170101006835005000020000 0200000000003211   
0601GEB2N       20170101006855005000020000 0200000000003213   
0601GEB2N       20170101006875005000020000 0200000000003215   
0601GEB2N       20170101006895005000020000 0200000000003217   
0601GEB2N       20170101006915005000020000 0200000000003219   
0601GEB2N       20170101006935005000020000 0200000000003221   
0601GEB2N       20170101006955005000020000 0200000000003223   
0601GEB2N       20170101006975005000020000 0200000000003225   
0601GEB2N       20170101006995005000020000 0200000000003228   
0601GEB2N       20170101007015005000020000 0200000000003230   
0601GEB2N       20170101007035005000020000 0200000000003232   
0601GEB2N       20170101007055005000020000 0200000000003234   
0601GEB2N       20170101007075005000020000 0200000000003237   
0601GEB2N       20170101007095005000020000 0200000000003239   
0601GEB2N       20170101007115005000020000 0200000000003242   
0601GEB2N       20170101007135005000020000 0200000000003244   
0601GEB2N       20170101007155005000020000 0200000000003246   
0601GEB2N       20170101007175005000020000 0200000000003249   
0601GEB2N       20170101007195005000020000 0200000000003251   
0601GEB2N       20170101007215005000020000 0200000000003254   
0601GEB2N       20170101007235005000020000 0200000000003256   
0601GEB2N       20170101007255005000020000 0200000000003258   
0601GEB2N       20170101007275005000020000 0200000000003261   
0601GEB2N       20170101007295005000020000 0200000000003263   
0601GEB2N       20170101007315005000020000 0200000000003266   
0601GEB2N       20170101007335005000020000 0200000000003268   
0601GEB2N       20170101007355005000020000 0200000000003270   
0601GEB2N       20170101007375005000020000 0200000000003272   
0601GEB2N       20170101007395005000020000 0200000000003275   
0601GEB2N       20170101007415005000020000 0200000000003277   
0601GEB2N       20170101007435005000020000 0200000000003279   
0601GEB2N       20170101007455005000020000 0200000000003282   
0601GEB2N       20170101007475005000020000 0200000000003284   
0601GEB2N       20170101007495005000020000 0200000000003286   
0601GEB2N       20170101007515005000020000 0200000000003288   
0601GEB2N       20170101007535005000020000 0200000000003290   
0601GEB2N       20170101007555005000020000 0200000000003293   
0601GEB2N       20170101007575005000020000 0200000000003295   
0601GEB2N       20170101007595005000020000 0200000000003297   
0601GEB2N       20170101007615005000020000 0200000000003299   
0601GEB2N       20170101007635005000020000 0200000000003302   
0601GEB2N       20170101007655005000020000 0200000000003304   
0601GEB2N       20170101007675005000020000 0200000000003307   
0601GEB2N       20170101007695005000020000 0200000000003309   
0601GEB2N       20170101007715005000020000 0200000000003311   
0601GEB2N       20170101007735005000020000 0200000000003313   
0601GEB2N       20170101007755005000020000 0200000000003316   
0601GEB2N       20170101007775005000020000 0200000000003318   
0601GEB2N       20170101007795005000020000 0200000000003320   
0601GEB2N       20170101007815005000020000 0200000000003323   
0601GEB2N       20170101007835005000020000 0200000000003325   
0601GEB2N       20170101007855005000020000 0200000000003327   
0601GEB2N       20170101007875005000020000 0200000000003329   
0601GEB2N       20170101007895005000020000 0200000000003331   
0601GEB2N       20170101007915005000020000 0200000000003334   
0601GEB2N       20170101007935005000020000 0200000000003336   
0601GEB2N       20170101007955005000020000 0200000000003338   
0601GEB2N       20170101007975005000020000 0200000000003340   
0601GEB2N       20170101007995005000020000 0200000000003342   
0601GEB2N       20170101008015005000020000 0200000000003344   
0601GEB2N       20170101008035005000020000 0200000000003347   
0601GEB2N       20170101008055005000020000 0200000000003349   
0601GEB2N       20170101008075005000020000 0200000000003351   
0601GEB2N       20170101008095005000020000 0200000000003353   
0601GEB2N       20170101008115005000020000 0200000000003355   
0601GEB2N       20170101008135005000020000 0200000000003357   
0601GEB2N       20170101008155005000020000 0200000000003359   
0601GEB2N       20170101008175005000020000 0200000000003361   
0601GEB2N       20170101008195005000020000 0200000000003363   
0601GEB2N       20170101008215005000020000 0200000000003365   
0601GEB2N       20170101008235005000020000 0200000000003367   
0601GEB2N       20170101008255005000020000 0200000000003369   
0601GEB2N       20170101008275005000020000 0200000000003371   
0601GEB2N       20170101008295005000020000 0200000000003373   
0601GEB2N       20170101008315005999999999 0200000000003375   
0601GEB3N       20170101000000000000770000 0300000000000000   
0601GEB3N       20170101000770005000005000 0300000000000000   
0601GEB3N       20170101000775005000005000 0300000000000008   
0601GEB3N       20170101000780005000005000 0300000000000016   
0601GEB3N       20170101000785005000005000 0300000000000023   
0601GEB3N       20170101000790005000005000 0300000000000031   
0601GEB3N       20170101000795005000005000 0300000000000038   
0601GEB3N       20170101000800005000005000 0300000000000046   
0601GEB3N       20170101000805005000005000 0300000000000053   
0601GEB3N       20170101000810005000005000 0300000000000060   
0601GEB3N       20170101000815005000005000 0300000000000067   
0601GEB3N       20170101000820005000005000 0300000000000074   
0601GEB3N       20170101000825005000005000 0300000000000081   
0601GEB3N       20170101000830005000005000 0300000000000088   
0601GEB3N       20170101000835005000005000 0300000000000095   
0601GEB3N       20170101000840005000005000 0300000000000102   
0601GEB3N       20170101000845005000005000 0300000000000109   
0601GEB3N       20170101000850005000005000 0300000000000116   
0601GEB3N       20170101000855005000005000 0300000000000124   
0601GEB3N       20170101000860005000005000 0300000000000131   
0601GEB3N       20170101000865005000005000 0300000000000138   
0601GEB3N       20170101000870005000005000 0300000000000145   
0601GEB3N       20170101000875005000005000 0300000000000152   
0601GEB3N       20170101000880005000005000 0300000000000159   
0601GEB3N       20170101000885005000005000 0300000000000167   
0601GEB3N       20170101000890005000005000 0300000000000174   
0601GEB3N       20170101000895005000005000 0300000000000182   
0601GEB3N       20170101000900005000005000 0300000000000189   
0601GEB3N       20170101000905005000005000 0300000000000197   
0601GEB3N       20170101000910005000005000 0300000000000204   
0601GEB3N       20170101000915005000005000 0300000000000211   
0601GEB3N       20170101000920005000005000 0300000000000218   
0601GEB3N       20170101000925005000005000 0300000000000226   
0601GEB3N       20170101000930005000005000 0300000000000234   
0601GEB3N       20170101000935005000005000 0300000000000241   
0601GEB3N       20170101000940005000005000 0300000000000249   
0601GEB3N       20170101000945005000005000 0300000000000257   
0601GEB3N       20170101000950005000005000 0300000000000264   
0601GEB3N       20170101000955005000005000 0300000000000271   
0601GEB3N       20170101000960005000005000 0300000000000279   
0601GEB3N       20170101000965005000005000 0300000000000287   
0601GEB3N       20170101000970005000005000 0300000000000295   
0601GEB3N       20170101000975005000005000 0300000000000302   
0601GEB3N       20170101000980005000005000 0300000000000310   
0601GEB3N       20170101000985005000005000 0300000000000318   
0601GEB3N       20170101000990005000005000 0300000000000325   
0601GEB3N       20170101000995005000005000 0300000000000333   
0601GEB3N       20170101001000005000005000 0300000000000340   
0601GEB3N       20170101001005005000005000 0300000000000348   
0601GEB3N       20170101001010005000005000 0300000000000355   
0601GEB3N       20170101001015005000005000 0300000000000362   
0601GEB3N       20170101001020005000005000 0300000000000369   
0601GEB3N       20170101001025005000005000 0300000000000378   
0601GEB3N       20170101001030005000005000 0300000000000387   
0601GEB3N       20170101001035005000005000 0300000000000395   
0601GEB3N       20170101001040005000005000 0300000000000403   
0601GEB3N       20170101001045005000005000 0300000000000411   
0601GEB3N       20170101001050005000005000 0300000000000419   
