00VD               20160830                                                                                   
0601VDA9N       20170101000770100000005000 0900000000000042   
0601VDA9N       20170101000775100000005000 0900000000000044   
0601VDA9N       20170101000780100000005000 0900000000000049   
0601VDA9N       20170101000785100000005000 0900000000000051   
0601VDA9N       20170101000790100000005000 0900000000000055   
0601VDA9N       20170101000795100000005000 0900000000000058   
0601VDA9N       20170101000800100000005000 0900000000000061   
0601VDA9N       20170101000805100000005000 0900000000000064   
0601VDA9N       20170101000810100000005000 0900000000000071   
0601VDA9N       20170101000815100000005000 0900000000000075   
0601VDA9N       20170101000820100000005000 0900000000000079   
0601VDA9N       20170101000825100000005000 0900000000000085   
0601VDA9N       20170101000830100000005000 0900000000000089   
0601VDA9N       20170101000835100000005000 0900000000000093   
0601VDA9N       20170101000840100000005000 0900000000000099   
0601VDA9N       20170101000845100000005000 0900000000000102   
0601VDA9N       20170101000850100000005000 0900000000000108   
0601VDA9N       20170101000855100000005000 0900000000000112   
0601VDA9N       20170101000860100000005000 0900000000000116   
0601VDA9N       20170101000865100000005000 0900000000000122   
0601VDA9N       20170101000870100000005000 0900000000000127   
0601VDA9N       20170101000875100000005000 0900000000000134   
0601VDA9N       20170101000880100000005000 0900000000000143   
0601VDA9N       20170101000885100000005000 0900000000000148   
0601VDA9N       20170101000890100000005000 0900000000000156   
0601VDA9N       20170101000895100000005000 0900000000000161   
0601VDA9N       20170101000900100000005000 0900000000000166   
0601VDA9N       20170101000905100000005000 0900000000000174   
0601VDA9N       20170101000910100000005000 0900000000000178   
0601VDA9N       20170101000915100000005000 0900000000000185   
0601VDA9N       20170101000920100000005000 0900000000000190   
0601VDA9N       20170101000925100000005000 0900000000000195   
0601VDA9N       20170101000930100000005000 0900000000000201   
0601VDA9N       20170101000935100000005000 0900000000000207   
0601VDA9N       20170101000940100000005000 0900000000000211   
0601VDA9N       20170101000945100000005000 0900000000000217   
0601VDA9N       20170101000950100000005000 0900000000000222   
0601VDA9N       20170101000955100000005000 0900000000000229   
0601VDA9N       20170101000960100000005000 0900000000000233   
0601VDA9N       20170101000965100000005000 0900000000000237   
0601VDA9N       20170101000970100000005000 0900000000000244   
0601VDA9N       20170101000975100000005000 0900000000000248   
0601VDA9N       20170101000980100000005000 0900000000000253   
0601VDA9N       20170101000985100000005000 0900000000000261   
0601VDA9N       20170101000990100000005000 0900000000000267   
0601VDA9N       20170101000995100000005000 0900000000000272   
0601VDA9N       20170101001000100000005000 0900000000000279   
0601VDA9N       20170101001005100000005000 0900000000000286   
0601VDA9N       20170101001010100000005000 0900000000000290   
0601VDA9N       20170101001015100000005000 0900000000000298   
0601VDA9N       20170101001020100000005000 0900000000000305   
0601VDA9N       20170101001025100000005000 0900000000000311   
0601VDA9N       20170101001030100000005000 0900000000000316   
0601VDA9N       20170101001035100000005000 0900000000000323   
0601VDA9N       20170101001040100000005000 0900000000000329   
0601VDA9N       20170101001045100000005000 0900000000000333   
0601VDA9N       20170101001050100000005000 0900000000000340   
0601VDA9N       20170101001055100000005000 0900000000000344   
0601VDA9N       20170101001060100000005000 0900000000000350   
0601VDA9N       20170101001065100000005000 0900000000000356   
0601VDA9N       20170101001070100000005000 0900000000000361   
0601VDA9N       20170101001075100000005000 0900000000000369   
0601VDA9N       20170101001080100000005000 0900000000000373   
0601VDA9N       20170101001085100000005000 0900000000000379   
0601VDA9N       20170101001090100000005000 0900000000000383   
0601VDA9N       20170101001095100000005000 0900000000000389   
0601VDA9N       20170101001100100000005000 0900000000000396   
0601VDA9N       20170101001105100000005000 0900000000000403   
0601VDA9N       20170101001110100000005000 0900000000000411   
0601VDA9N       20170101001115100000005000 0900000000000417   
0601VDA9N       20170101001120100000005000 0900000000000424   
0601VDA9N       20170101001125100000005000 0900000000000433   
0601VDA9N       20170101001130100000005000 0900000000000439   
0601VDA9N       20170101001135100000005000 0900000000000447   
0601VDA9N       20170101001140100000005000 0900000000000454   
0601VDA9N       20170101001145100000005000 0900000000000462   
0601VDA9N       20170101001150100000005000 0900000000000468   
0601VDA9N       20170101001155100000005000 0900000000000477   
0601VDA9N       20170101001160100000005000 0900000000000481   
0601VDA9N       20170101001165100000005000 0900000000000487   
0601VDA9N       20170101001170100000005000 0900000000000496   
0601VDA9N       20170101001175100000005000 0900000000000501   
0601VDA9N       20170101001180100000005000 0900000000000509   
0601VDA9N       20170101001185100000005000 0900000000000515   
0601VDA9N       20170101001190100000005000 0900000000000523   
0601VDA9N       20170101001195100000005000 0900000000000527   
0601VDA9N       20170101001200100000005000 0900000000000536   
0601VDA9N       20170101001205100000005000 0900000000000542   
0601VDA9N       20170101001210100000005000 0900000000000551   
0601VDA9N       20170101001215100000005000 0900000000000558   
0601VDA9N       20170101001220100000005000 0900000000000564   
0601VDA9N       20170101001225100000005000 0900000000000572   
0601VDA9N       20170101001230100000005000 0900000000000581   
0601VDA9N       20170101001235100000005000 0900000000000587   
0601VDA9N       20170101001240100000005000 0900000000000594   
0601VDA9N       20170101001245100000005000 0900000000000603   
0601VDA9N       20170101001250100000005000 0900000000000609   
0601VDA9N       20170101001255100000005000 0900000000000617   
0601VDA9N       20170101001260100000005000 0900000000000624   
0601VDA9N       20170101001265100000005000 0900000000000631   
0601VDA9N       20170101001270100000005000 0900000000000637   
0601VDA9N       20170101001275100000005000 0900000000000646   
0601VDA9N       20170101001280100000005000 0900000000000651   
0601VDA9N       20170101001285100000005000 0900000000000657   
0601VDA9N       20170101001290100000005000 0900000000000666   
0601VDA9N       20170101001295100000005000 0900000000000670   
0601VDA9N       20170101001300100000005000 0900000000000678   
0601VDA9N       20170101001305100000005000 0900000000000685   
0601VDA9N       20170101001310100000005000 0900000000000692   
0601VDA9N       20170101001315100000005000 0900000000000698   
0601VDA9N       20170101001320100000005000 0900000000000707   
0601VDA9N       20170101001325100000005000 0900000000000711   
0601VDA9N       20170101001330100000005000 0900000000000716   
0601VDA9N       20170101001335100000005000 0900000000000725   
0601VDA9N       20170101001340100000005000 0900000000000730   
0601VDA9N       20170101001345100000005000 0900000000000736   
0601VDA9N       20170101001350100000005000 0900000000000742   
0601VDA9N       20170101001355100000005000 0900000000000749   
0601VDA9N       20170101001360100000005000 0900000000000755   
0601VDA9N       20170101001365100000005000 0900000000000762   
0601VDA9N       20170101001370100000005000 0900000000000767   
0601VDA9N       20170101001375100000005000 0900000000000774   
0601VDA9N       20170101001380100000005000 0900000000000783   
0601VDA9N       20170101001385100000005000 0900000000000787   
0601VDA9N       20170101001390100000005000 0900000000000792   
0601VDA9N       20170101001395100000005000 0900000000000800   
0601VDA9N       20170101001400100000005000 0900000000000805   
0601VDA9N       20170101001405100000005000 0900000000000812   
0601VDA9N       20170101001410100000005000 0900000000000819   
0601VDA9N       20170101001415100000005000 0900000000000826   
0601VDA9N       20170101001420100000005000 0900000000000832   
0601VDA9N       20170101001425100000005000 0900000000000840   
0601VDA9N       20170101001430100000005000 0900000000000846   
0601VDA9N       20170101001435100000005000 0900000000000853   
0601VDA9N       20170101001440100000005000 0900000000000861   
0601VDA9N       20170101001445100000005000 0900000000000866   
0601VDA9N       20170101001450100000005000 0900000000000872   
0601VDA9N       20170101001455100000005000 0900000000000880   
0601VDA9N       20170101001460100000005000 0900000000000885   
0601VDA9N       20170101001465100000005000 0900000000000892   
0601VDA9N       20170101001470100000005000 0900000000000899   
0601VDA9N       20170101001475100000005000 0900000000000906   
0601VDA9N       20170101001480100000005000 0900000000000912   
0601VDA9N       20170101001485100000005000 0900000000000922   
0601VDA9N       20170101001490100000005000 0900000000000927   
0601VDA9N       20170101001495100000005000 0900000000000936   
0601VDA9N       20170101001500100000005000 0900000000000945   
0601VDA9N       20170101001505100000005000 0900000000000950   
0601VDA9N       20170101001510100000005000 0900000000000956   
0601VDA9N       20170101001515100000005000 0900000000000960   
0601VDA9N       20170101001520100000005000 0900000000000965   
0601VDA9N       20170101001525100000005000 0900000000000968   
0601VDA9N       20170101001530100000005000 0900000000000974   
0601VDA9N       20170101001535100000005000 0900000000000978   
0601VDA9N       20170101001540100000005000 0900000000000981   
0601VDA9N       20170101001545100000005000 0900000000000986   
0601VDA9N       20170101001550100000005000 0900000000000990   
0601VDA9N       20170101001555100000005000 0900000000000995   
0601VDA9N       20170101001560100000005000 0900000000000998   
0601VDA9N       20170101001565100000005000 0900000000001003   
0601VDA9N       20170101001570100000005000 0900000000001007   
0601VDA9N       20170101001575100000005000 0900000000001010   
0601VDA9N       20170101001580100000005000 0900000000001015   
0601VDA9N       20170101001585100000005000 0900000000001021   
0601VDA9N       20170101001590100000005000 0900000000001023   
0601VDA9N       20170101001595100000005000 0900000000001029   
0601VDA9N       20170101001600100000005000 0900000000001031   
