00AR               20131210                                                                                   
0601ARA4Y       20140101001220100000005000 0400015280001250   
0601ARA4Y       20140101001225100000005000 0400015400001255   
0601ARA4Y       20140101001230100000005000 0400015540001261   
0601ARA4Y       20140101001235100000005000 0400015650001265   
0601ARA4Y       20140101001240100000005000 0400015770001269   
0601ARA4Y       20140101001245100000005000 0400015910001275   
0601ARA4Y       20140101001250100000005000 0400016030001280   
0601ARA4Y       20140101001255100000005000 0400016140001283   
0601ARA4Y       20140101001260100000005000 0400016280001290   
0601ARA4Y       20140101001265100000005000 0400016400001294   
0601ARA4Y       20140101001270100000005000 0400016520001298   
0601ARA4Y       20140101001275100000005000 0400016660001304   
0601ARA4Y       20140101001280100000005000 0400016770001308   
0601ARA4Y       20140101001285100000005000 0400016890001312   
0601ARA4Y       20140101001290100000005000 0400017030001318   
0601ARA4Y       20140101001295100000005000 0400017150001322   
0601ARA4Y       20140101001300100000005000 0400017260001325   
0601ARA4Y       20140101001305100000005000 0400017400001331   
0601ARA4Y       20140101001310100000005000 0400017520001335   
0601ARA4Y       20140101001315100000005000 0400017640001339   
0601ARA4Y       20140101001320100000005000 0400017780001344   
0601ARA4Y       20140101001325100000005000 0400017900001348   
0601ARA4Y       20140101001330100000005000 0400018010001352   
0601ARA4Y       20140101001335100000005000 0400018150001357   
0601ARA4Y       20140101001340100000005000 0400018270001361   
0601ARA4Y       20140101001345100000005000 0400018390001365   
0601ARA4Y       20140101001350100000005000 0400018530001370   
0601ARA4Y       20140101001355100000005000 0400018650001374   
0601ARA4Y       20140101001360100000005000 0400018780001378   
0601ARA4Y       20140101001365100000005000 0400018930001384   
0601ARA4Y       20140101001370100000005000 0400019050001388   
0601ARA4Y       20140101001375100000005000 0400019180001392   
0601ARA4Y       20140101001380100000005000 0400019330001398   
0601ARA4Y       20140101001385100000005000 0400019460001403   
0601ARA4Y       20140101001390100000005000 0400019580001406   
0601ARA4Y       20140101001395100000005000 0400019730001412   
0601ARA4Y       20140101001400100000005000 0400019860001416   
0601ARA4Y       20140101001405100000005000 0400019990001420   
0601ARA4Y       20140101001410100000005000 0400020140001426   
0601ARA4Y       20140101001415100000005000 0400020260001429   
0601ARA4Y       20140101001420100000005000 0400020390001433   
0601ARA4Y       20140101001425100000005000 0400020540001439   
0601ARA4Y       20140101001430100000005000 0400020670001443   
0601ARA4Y       20140101001435100000005000 0400020790001446   
0601ARA4Y       20140101001440100000005000 0400020940001452   
0601ARA4Y       20140101001445100000005000 0400021070001456   
0601ARA4Y       20140101001450100000005000 0400021200001460   
0601ARA4Y       20140101001455100000005000 0400021350001465   
0601ARA4Y       20140101001460100000005000 0400021480001469   
0601ARA4Y       20140101001465100000005000 0400021610001473   
0601ARA4Y       20140101001470100000005000 0400021760001478   
0601ARA4Y       20140101001475100000005000 0400021890001482   
0601ARA4Y       20140101001480100000005000 0400022020001485   
0601ARA4Y       20140101001485100000005000 0400022170001490   
0601ARA4Y       20140101001490100000010000 0400000000001492   
0601ARA4Y       20140101001500100000500000 0400000000001687   
0601ARA4Y       20140101002000100000500000 0400000000001986   
0601ARA4Y       20140101002500100007499900 0400000000002101   
0601ARA5Y       20140101000000100000115000 0500000000000027   
0601ARA5Y       20140101000115100000005000 0500000030000026   
0601ARA5Y       20140101000120100000005000 0500000030000024   
0601ARA5Y       20140101000125100000005000 0500000030000024   
0601ARA5Y       20140101000130100000005000 0500000030000023   
0601ARA5Y       20140101000135100000005000 0500000030000022   
0601ARA5Y       20140101000140100000005000 0500000030000021   
0601ARA5Y       20140101000145100000005000 0500000030000020   
0601ARA5Y       20140101000150100000005000 0500000030000020   
0601ARA5Y       20140101000155100000005000 0500000030000019   
0601ARA5Y       20140101000160100000005000 0500000030000018   
0601ARA5Y       20140101000165100000005000 0500000030000018   
0601ARA5Y       20140101000170100000005000 0500000030000017   
0601ARA5Y       20140101000175100000005000 0500000030000017   
0601ARA5Y       20140101000180100000005000 0500000030000016   
0601ARA5Y       20140101000185100000005000 0500000030000016   
0601ARA5Y       20140101000190100000005000 0500000030000016   
0601ARA5Y       20140101000195100000005000 0500000030000015   
0601ARA5Y       20140101000200100000005000 0500000030000015   
0601ARA5Y       20140101000205100000005000 0500000030000014   
0601ARA5Y       20140101000210100000005000 0500000030000014   
0601ARA5Y       20140101000215100000005000 0500000030000014   
0601ARA5Y       20140101000220100000005000 0500000030000013   
0601ARA5Y       20140101000225100000005000 0500000030000013   
0601ARA5Y       20140101000230100000005000 0500000030000013   
0601ARA5Y       20140101000235100000005000 0500000030000013   
0601ARA5Y       20140101000240100000005000 0500000030000012   
0601ARA5Y       20140101000245100000005000 0500000030000012   
0601ARA5Y       20140101000250100000005000 0500000030000012   
0601ARA5Y       20140101000255100000005000 0500000030000012   
0601ARA5Y       20140101000260100000005000 0500000030000011   
0601ARA5Y       20140101000265100000005000 0500000030000011   
0601ARA5Y       20140101000270100000005000 0500000030000011   
0601ARA5Y       20140101000275100000005000 0500000030000011   
0601ARA5Y       20140101000280100000005000 0500000030000011   
0601ARA5Y       20140101000285100000005000 0500000030000010   
0601ARA5Y       20140101000290100000005000 0500000030000010   
0601ARA5Y       20140101000295100000005000 0500000030000010   
0601ARA5Y       20140101000300100000005000 0500000030000010   
0601ARA5Y       20140101000305100000005000 0500000030000010   
0601ARA5Y       20140101000310100000005000 0500000030000010   
0601ARA5Y       20140101000315100000005000 0500000030000009   
0601ARA5Y       20140101000320100000005000 0500000030000009   
0601ARA5Y       20140101000325100000005000 0500000030000009   
0601ARA5Y       20140101000330100000005000 0500000030000009   
0601ARA5Y       20140101000335100000005000 0500000030000009   
0601ARA5Y       20140101000340100000005000 0500000030000009   
0601ARA5Y       20140101000345100000005000 0500000030000009   
0601ARA5Y       20140101000350100000005000 0500000030000009   
0601ARA5Y       20140101000355100000005000 0500000030000008   
0601ARA5Y       20140101000360100000005000 0500000030000008   
0601ARA5Y       20140101000365100000005000 0500000030000008   
0601ARA5Y       20140101000370100000005000 0500000030000008   
0601ARA5Y       20140101000375100000005000 0500000030000008   
0601ARA5Y       20140101000380100000005000 0500000030000008   
0601ARA5Y       20140101000385100000005000 0500000030000008   
0601ARA5Y       20140101000390100000005000 0500000030000008   
0601ARA5Y       20140101000395100000005000 0500000030000008   
0601ARA5Y       20140101000400100000005000 0500000030000007   
0601ARA5Y       20140101000405100000005000 0500000030000007   
0601ARA5Y       20140101000410100000005000 0500000030000007   
0601ARA5Y       20140101000415100000005000 0500000030000007   
0601ARA5Y       20140101000420100000005000 0500000030000007   
0601ARA5Y       20140101000425100000005000 0500000030000007   
0601ARA5Y       20140101000430100000005000 0500000030000007   
0601ARA5Y       20140101000435100000005000 0500000030000007   
0601ARA5Y       20140101000440100000005000 0500000030000007   
0601ARA5Y       20140101000445100000005000 0500000030000007   
0601ARA5Y       20140101000450100000005000 0500000050000011   
0601ARA5Y       20140101000455100000005000 0500000070000015   
0601ARA5Y       20140101000460100000005000 0500000110000024   
0601ARA5Y       20140101000465100000005000 0500000140000030   
0601ARA5Y       20140101000470100000005000 0500000180000038   
0601ARA5Y       20140101000475100000005000 0500000240000050   
0601ARA5Y       20140101000480100000005000 0500000290000060   
0601ARA5Y       20140101000485100000005000 0500000340000070   
0601ARA5Y       20140101000490100000005000 0500000390000079   
0601ARA5Y       20140101000495100000005000 0500000440000088   
0601ARA5Y       20140101000500100000005000 0500000480000096   
0601ARA5Y       20140101000505100000005000 0500000540000106   
0601ARA5Y       20140101000510100000005000 0500000590000115   
0601ARA5Y       20140101000515100000005000 0500000650000126   
0601ARA5Y       20140101000520100000005000 0500000710000136   
0601ARA5Y       20140101000525100000005000 0500000770000146   
0601ARA5Y       20140101000530100000005000 0500000830000156   
0601ARA5Y       20140101000535100000005000 0500000890000166   
0601ARA5Y       20140101000540100000005000 0500000950000175   
0601ARA5Y       20140101000545100000005000 0500001010000184   
0601ARA5Y       20140101000550100000005000 0500001070000194   
0601ARA5Y       20140101000555100000005000 0500001130000203   
0601ARA5Y       20140101000560100000005000 0500001190000212   
0601ARA5Y       20140101000565100000005000 0500001260000222   
0601ARA5Y       20140101000570100000005000 0500001320000231   
0601ARA5Y       20140101000575100000005000 0500001380000239   
0601ARA5Y       20140101000580100000005000 0500001440000247   
0601ARA5Y       20140101000585100000005000 0500001500000255   
0601ARA5Y       20140101000590100000005000 0500001590000268   
0601ARA5Y       20140101000595100000005000 0500001660000278   
0601ARA5Y       20140101000600100000005000 0500001720000285   
0601ARA5Y       20140101000605100000005000 0500001780000293   
0601ARA5Y       20140101000610100000005000 0500001860000304   
0601ARA5Y       20140101000615100000005000 0500001920000311   
0601ARA5Y       20140101000620100000005000 0500002000000321   
0601ARA5Y       20140101000625100000005000 0500002070000330   
0601ARA5Y       20140101000630100000005000 0500002150000340   
0601ARA5Y       20140101000635100000005000 0500002240000351   
0601ARA5Y       20140101000640100000005000 0500002320000361   
0601ARA5Y       20140101000645100000005000 0500002390000369   
0601ARA5Y       20140101000650100000005000 0500002470000379   
0601ARA5Y       20140101000655100000005000 0500002560000389   
0601ARA5Y       20140101000660100000005000 0500002640000398   
0601ARA5Y       20140101000665100000005000 0500002710000406   
0601ARA5Y       20140101000670100000005000 0500002790000415   
0601ARA5Y       20140101000675100000005000 0500002860000422   
0601ARA5Y       20140101000680100000005000 0500002960000434   
0601ARA5Y       20140101000685100000005000 0500003030000441   
0601ARA5Y       20140101000690100000005000 0500003110000449   
0601ARA5Y       20140101000695100000005000 0500003180000456   
0601ARA5Y       20140101000700100000005000 0500003260000464   
0601ARA5Y       20140101000705100000005000 0500003350000473   
0601ARA5Y       20140101000710100000005000 0500003430000481   
0601ARA5Y       20140101000715100000005000 0500003500000488   
0601ARA5Y       20140101000720100000005000 0500003580000496   
0601ARA5Y       20140101000725100000005000 0500003670000504   
0601ARA5Y       20140101000730100000005000 0500003750000512   
0601ARA5Y       20140101000735100000005000 0500003820000518   
0601ARA5Y       20140101000740100000005000 0500003900000525   
0601ARA5Y       20140101000745100000005000 0500003980000532   
